# PURPOSE: This file distributes the geomagnetic planetary three-hour index Kp and associated geomagnetic indices as well as relevant solar indices.
# LICENSE: CC BY 4.0, except for the sunspot numbers contained in this file, which have the CC BY-NC 4.0 license
# SOURCE: Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences
# PLEASE CITE: Matzka, J., Stolle, C., Yamazaki, Y., Bronkalla, O. and Morschhauser, A., 2021. The geomagnetic Kp index 
# and derived indices of geomagnetic activity. Space Weather, https://doi.org/10.1029/2020SW002641
#
# Kp, ap and Ap
# The three-hourly equivalent planetary amplitude ap is derived from Kp and the daily equivalent planetary amplitude Ap is the daily mean of ap.
# Kp is unitless. Ap and ap are unitless and can be multiplied by 2 nT to yield the average geomagnetic disturbance at 50 degree geomagnetic latitude.
# Kp, ap and Ap were introduced by Bartels (1949, 1957) and are produced by Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences.
# Described in: Matzka et al. (2021), see reference above.
# Data publication: Matzka, J., Bronkalla, O., Tornow, K., Elger, K. and Stolle, C., 2021. Geomagnetic Kp index. V. 1.0. GFZ Data Services, 
# https://doi.org/10.5880/Kp.0001
# Note: the most recent values are nowcast values and will be replaced by definitive values as soon as they become available.
# 
# International Sunspot Number SN
# The international sunspot number SN (written with subscript N) is given as the daily total sunspot number version 2.0 introduced in 2015.
# The sunspot data is available under the licence CC BY-NC 4.0 from WDC-SILSO, Royal Observatory of Belgium, Brussels. Described in:
# Clette, F., Lefevre, L., 2016. The New Sunspot Number: assembling all corrections. Solar Physics, 291, https://doi.org/10.1007/s11207-016-1014-y 
# Note: the most recent values are preliminary and replaced by definitive values as soon as they become available.
#
# F10.7 Solar Radio Flux
# Local noon-time observed (F10.7obs) and adjusted (F10.7adj) solar radio flux F10.7 in s.f.u. (10^-22 W m^-2 Hz^-1) is provided by 
# Dominion Radio Astrophysical Observatory and Natural Resources Canada.
# Described in: Tapping, K.F., 2013. The 10.7 cm solar radio flux (F10.7). Space Weather, 11, 394-406, https://doi.org/10.1002/swe.20064 
# Note: For ionospheric and atmospheric studies the use of F10.7obs is recommended.
# 
# Short file description (for a detailed file description, see Kp_ap_Ap_SN_F107_format.txt):
# 40 header lines, all starting with #
# ASCII, blank separated and fixed length, missing data indicated by -1.000 for Kp, -1 for ap and SN, -1.0 for F10.7
# YYYY MM DD is date of UT day, days is days since 1932-01-01 00:00 UT to start of UT day, days_m is days since 1932-01-01 00:00 UT to midday of UT day
# BSR is Bartels solar rotation number, dB is day within BSR 
# Kp1 to Kp8 (Kp for the eight eighth of the UT day), ap1 to ap8 (ap for the eight eighth of the UT day), Ap, SN, F10.7obs, F10.7adj
# D indicates if the Kp and SN values are definitive or preliminary. D=0: Kp and SN preliminary; D=1: Kp definitive, SN preliminary; D=2 Kp and SN definitive
#
#
# The format for each line is (i stands for integer, f for float):
#iii ii ii iiiii fffff.f iiii ii ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff iiii iiii iiii iiii iiii iiii iiii iiii  iiii iii ffffff.f ffffff.f i
# The parameters in each line are:
#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
2021 10 08 32788 32788.5 2566 20  2.000  1.333  0.667  0.333  0.333  0.000  1.000  0.333    7    5    3    2    2    0    4    2     3  19     92.4     92.2 2
2021 10 09 32789 32789.5 2566 21  1.333  1.333  0.667  1.000  1.667  0.667  0.667  0.667    5    5    3    4    6    3    3    3     4  23     81.0     80.8 2
2021 10 10 32790 32790.5 2566 22  0.333  1.667  1.000  1.333  2.667  2.333  2.333  4.667    2    6    4    5   12    9    9   39    11  38     84.5     84.2 2
2021 10 11 32791 32791.5 2566 23  3.333  3.333  2.667  2.000  2.667  1.333  3.333  3.667   18   18   12    7   12    5   18   22    14  30     88.5     88.2 2
2021 10 12 32792 32792.5 2566 24  5.000  6.000  4.667  6.333  4.667  4.333  3.333  3.333   48   80   39   94   39   32   18   18    46  17     83.5     83.1 2
2021 10 13 32793 32793.5 2566 25  3.333  2.000  0.667  0.000  0.333  0.667  0.667  0.667   18    7    3    0    2    3    3    3     5  20     83.5     83.1 2
2021 10 14 32794 32794.5 2566 26  2.000  2.000  1.000  2.000  1.333  1.333  2.333  2.000    7    7    4    7    5    5    9    7     6  20     84.0     83.6 2
2021 10 15 32795 32795.5 2566 27  1.667  1.667  1.333  1.333  0.000  0.000  0.333  2.333    6    6    5    5    0    0    2    9     4  12     81.7     81.2 2
2021 10 16 32796 32796.5 2567  1  3.000  2.000  0.667  1.333  0.000  1.333  1.000  0.333   15    7    3    5    0    5    4    2     5  11     80.4     79.8 2
2021 10 17 32797 32797.5 2567  2  0.333  1.000  1.000  2.333  2.000  2.333  4.000  3.667    2    4    4    9    7    9   27   22    10   0     77.6     77.1 2
2021 10 18 32798 32798.5 2567  3  3.333  2.667  1.667  0.667  2.000  1.667  2.000  2.667   18   12    6    3    7    6    7   12     9  17     76.8     76.2 2
2021 10 19 32799 32799.5 2567  4  2.333  3.000  1.667  1.000  2.000  4.000  4.000  1.333    9   15    6    4    7   27   27    5    12  13     78.8     78.2 2
2021 10 20 32800 32800.5 2567  5  1.000  2.333  0.667  0.667  1.667  1.333  1.333  2.000    4    9    3    3    6    5    5    7     5  12     77.9     77.2 2
2021 10 21 32801 32801.5 2567  6  1.667  1.667  1.333  1.000  0.667  1.667  1.000  2.000    6    6    5    4    3    6    4    7     5  17     82.4     81.6 2
2021 10 22 32802 32802.5 2567  7  0.667  0.000  0.333  0.333  1.667  0.333  0.667  1.333    3    0    2    2    6    2    3    5     3  36     85.7     84.8 2
2021 10 23 32803 32803.5 2567  8  1.667  0.000  0.333  0.333  0.333  0.333  1.000  0.333    6    0    2    2    2    2    4    2     2  48     90.1     89.1 2
2021 10 24 32804 32804.5 2567  9  0.667  0.667  0.333  0.667  1.000  1.667  1.000  0.667    3    3    2    3    4    6    4    3     4  40     93.8     92.8 2
2021 10 25 32805 32805.5 2567 10  0.667  1.333  0.667  0.333  1.000  2.333  1.000  0.667    3    5    3    2    4    9    4    3     4  66    101.8    100.6 2
2021 10 26 32806 32806.5 2567 11  1.333  1.667  0.667  0.667  0.667  0.667  0.333  2.333    5    6    3    3    3    3    2    9     4  90    110.8    109.4 2
2021 10 27 32807 32807.5 2567 12  0.667  0.000  0.000  0.333  1.000  0.333  0.667  0.333    3    0    0    2    4    2    3    2     2 103    112.2    110.8 2
2021 10 28 32808 32808.5 2567 13  0.000  0.000  0.000  0.000  0.000  1.333  0.333  0.000    0    0    0    0    0    5    2    0     1  97    112.7    111.3 2
2021 10 29 32809 32809.5 2567 14  0.000  0.000  0.000  0.000  0.000  0.667  0.333  1.333    0    0    0    0    0    3    2    5     1  82    108.0    106.5 2
2021 10 30 32810 32810.5 2567 15  2.000  2.667  2.333  0.667  0.667  1.667  1.667  3.667    7   12    9    3    3    6    6   22     8  76    110.4    108.9 2
2021 10 31 32811 32811.5 2567 16  2.333  2.333  0.333  3.000  4.000  2.333  3.000  4.000    9    9    2   15   27    9   15   27    14  65    101.7    100.2 2
2021 11 01 32812 32812.5 2567 17  2.333  2.667  1.000  1.667  0.667  0.667  2.667  3.333    9   12    4    6    3    3   12   18     8  51     97.6     96.1 2
2021 11 02 32813 32813.5 2567 18  3.333  4.667  2.667  3.667  3.333  2.333  2.667  2.000   18   39   12   22   18    9   12    7    17  43     96.0     94.5 2
2021 11 03 32814 32814.5 2567 19  2.667  1.000  1.333  0.667  1.000  0.667  4.000  6.333   12    4    5    3    4    3   27   94    19  33     92.4     90.9 2
2021 11 04 32815 32815.5 2567 20  6.333  5.667  7.000  7.667  5.667  3.667  1.667  2.000   94   67  132  179   67   22    6    7    72  28     92.4     90.8 2
2021 11 05 32816 32816.5 2567 21  1.333  3.333  1.667  0.667  2.333  3.667  3.000  2.667    5   18    6    3    9   22   15   12    11  37     91.2     89.6 2
2021 11 06 32817 32817.5 2567 22  4.000  3.000  3.000  3.333  1.667  3.667  3.000  3.000   27   15   15   18    6   22   15   15    17  34     87.0     85.4 2
2021 11 07 32818 32818.5 2567 23  4.000  1.000  0.333  0.333  0.333  0.333  0.333  0.000   27    4    2    2    2    2    2    0     5  30     89.9     88.2 2
2021 11 08 32819 32819.5 2567 24  0.000  0.000  0.000  0.667  1.333  1.000  2.000  3.000    0    0    0    3    5    4    7   15     4  40     90.8     89.1 2
2021 11 09 32820 32820.5 2567 25  1.667  1.333  1.667  0.667  0.667  0.667  2.333  2.667    6    5    6    3    3    3    9   12     6  44     91.4     89.6 2
2021 11 10 32821 32821.5 2567 26  3.000  1.333  2.333  1.333  1.000  0.667  1.333  0.333   15    5    9    5    4    3    5    2     6  41     96.9     95.0 2
2021 11 11 32822 32822.5 2567 27  0.333  0.000  0.667  1.333  2.000  1.333  0.667  0.333    2    0    3    5    7    5    3    2     3  43     84.2     82.5 2
2021 11 12 32823 32823.5 2568  1  1.000  1.667  0.667  0.000  0.000  0.333  0.000  0.667    4    6    3    0    0    2    0    3     2  36     84.1     82.3 2
2021 11 13 32824 32824.5 2568  2  0.000  0.333  0.000  0.333  0.000  0.333  0.333  0.667    0    2    0    2    0    2    2    3     1  27     83.6     81.9 2
2021 11 14 32825 32825.5 2568  3  1.000  0.667  0.000  0.333  0.667  0.667  0.333  1.000    4    3    0    2    3    3    2    4     3  20     79.1     77.4 2
2021 11 15 32826 32826.5 2568  4  0.000  0.000  0.333  0.333  1.000  1.667  4.000  4.000    0    0    2    2    4    6   27   27     8  24     80.9     79.1 2
2021 11 16 32827 32827.5 2568  5  3.333  4.000  2.667  2.333  2.000  2.333  1.667  2.000   18   27   12    9    7    9    6    7    12  32     80.8     79.0 2
2021 11 17 32828 32828.5 2568  6  3.333  2.333  3.333  3.000  1.667  2.000  2.000  2.667   18    9   18   15    6    7    7   12    12  29     80.4     78.5 2
2021 11 18 32829 32829.5 2568  7  2.000  2.333  1.333  1.000  0.333  1.000  0.333  1.000    7    9    5    4    2    4    2    4     5  23     78.9     77.1 2
2021 11 19 32830 32830.5 2568  8  1.333  0.333  0.667  0.667  1.667  1.667  1.333  1.333    5    2    3    3    6    6    5    5     4  22     78.9     77.0 2
2021 11 20 32831 32831.5 2568  9  2.333  1.000  1.333  2.000  2.333  3.333  2.333  2.667    9    4    5    7    9   18    9   12     9  22     81.6     79.7 2
2021 11 21 32832 32832.5 2568 10  3.000  2.667  2.000  2.667  2.667  3.333  2.333  2.667   15   12    7   12   12   18    9   12    12  23     79.8     77.9 2
2021 11 22 32833 32833.5 2568 11  3.000  3.000  0.333  1.000  1.000  2.000  2.333  2.333   15   15    2    4    4    7    9    9     8  23     79.5     77.5 2
2021 11 23 32834 32834.5 2568 12  1.667  2.333  1.333  3.000  1.667  2.667  2.000  2.333    6    9    5   15    6   12    7    9     9  33     80.9     78.9 2
2021 11 24 32835 32835.5 2568 13  1.667  1.667  1.333  1.000  0.667  0.667  0.333  1.000    6    6    5    4    3    3    2    4     4  43     86.6     84.4 2
2021 11 25 32836 32836.5 2568 14  1.333  2.333  1.000  1.000  0.667  0.667  0.667  0.667    5    9    4    4    3    3    3    3     4  26     84.9     82.7 2
2021 11 26 32837 32837.5 2568 15  0.333  0.667  0.667  0.333  0.333  1.333  0.000  0.333    2    3    3    2    2    5    0    2     2  44     93.6     91.1 2
2021 11 27 32838 32838.5 2568 16  0.000  0.333  0.333  0.333  0.667  0.667  0.667  3.000    0    2    2    2    3    3    3   15     4  41     92.4     90.0 2
2021 11 28 32839 32839.5 2568 17  3.000  3.000  1.667  1.333  0.667  1.000  1.667  3.333   15   15    6    5    3    4    6   18     9  48     93.5     91.0 2
2021 11 29 32840 32840.5 2568 18  3.667  3.333  0.667  0.667  0.667  0.667  2.000  1.000   22   18    3    3    3    3    7    4     8  44     92.4     89.8 2
2021 11 30 32841 32841.5 2568 19  0.333  0.000  0.667  0.333  0.333  1.000  2.000  5.333    2    0    3    2    2    4    7   56    10  59     90.0     87.5 2
2021 12 01 32842 32842.5 2568 20  4.000  3.667  2.667  2.333  3.000  3.333  3.000  3.667   27   22   12    9   15   18   15   22    18  43     86.4     84.0 2
2021 12 02 32843 32843.5 2568 21  2.333  1.667  3.000  1.333  1.667  2.667  2.667  2.000    9    6   15    5    6   12   12    7     9  38     86.6     84.2 2
2021 12 03 32844 32844.5 2568 22  0.667  0.667  0.333  2.000  2.333  3.000  3.333  2.000    3    3    2    7    9   15   18    7     8  29     85.3     82.9 2
2021 12 04 32845 32845.5 2568 23  3.000  2.333  2.333  0.667  0.667  1.000  2.000  0.667   15    9    9    3    3    4    7    3     7  19     88.1     85.6 2
2021 12 05 32846 32846.5 2568 24  1.333  2.000  0.333  1.000  1.333  3.000  2.667  2.333    5    7    2    4    5   15   12    9     7  24     82.7     80.3 2
2021 12 06 32847 32847.5 2568 25  2.000  0.667  1.667  1.333  1.667  2.667  1.667  1.667    7    3    6    5    6   12    6    6     6  13     80.0     77.6 2
2021 12 07 32848 32848.5 2568 26  2.333  1.333  0.333  0.000  0.333  1.333  0.667  0.333    9    5    2    0    2    5    3    2     4  12     78.9     76.6 2
2021 12 08 32849 32849.5 2568 27  1.000  0.667  1.667  1.333  0.333  0.667  0.333  1.000    4    3    6    5    2    3    2    4     4   6     76.9     74.6 2
2021 12 09 32850 32850.5 2569  1  0.667  0.667  0.000  0.000  0.333  0.667  0.000  0.000    3    3    0    0    2    3    0    0     1   0     76.7     74.4 2
2021 12 10 32851 32851.5 2569  2  0.000  0.333  0.333  0.333  0.333  1.000  0.667  1.667    0    2    2    2    2    4    3    6     3   0     75.7     73.4 2
2021 12 11 32852 32852.5 2569  3  2.000  3.333  1.000  0.000  0.000  0.000  0.333  0.333    7   18    4    0    0    0    2    2     4   0     76.2     73.9 2
2021 12 12 32853 32853.5 2569  4  1.000  1.333  0.000  0.000  0.000  1.000  1.333  0.333    4    5    0    0    0    4    5    2     2  13     79.9     77.4 2
2021 12 13 32854 32854.5 2569  5  0.333  2.667  2.000  1.667  0.000  0.000  0.333  0.333    2   12    7    6    0    0    2    2     4  24     80.6     78.2 2
2021 12 14 32855 32855.5 2569  6  1.333  1.333  1.333  0.667  0.667  1.333  1.000  1.000    5    5    5    3    3    5    4    4     4  46     88.9     86.2 2
2021 12 15 32856 32856.5 2569  7  1.000  2.000  2.000  2.667  2.333  3.333  1.667  1.667    4    7    7   12    9   18    6    6     9  78    102.5     99.3 2
2021 12 16 32857 32857.5 2569  8  1.667  2.333  3.000  2.000  1.000  1.333  1.667  2.000    6    9   15    7    4    5    6    7     7 107    117.9    114.2 2
2021 12 17 32858 32858.5 2569  9  1.667  1.000  0.667  0.333  0.333  0.333  0.000  0.333    6    4    3    2    2    2    0    2     3 111    120.9    117.0 2
2021 12 18 32859 32859.5 2569 10  0.333  0.000  0.333  0.333  1.000  1.000  1.667  0.667    2    0    2    2    4    4    6    3     3 109    121.3    117.4 2
2021 12 19 32860 32860.5 2569 11  0.333  0.000  0.000  0.667  2.000  3.667  4.000  5.000    2    0    0    3    7   22   27   48    14 118    115.3    111.6 2
2021 12 20 32861 32861.5 2569 12  3.667  3.000  2.333  3.333  2.333  3.000  2.000  2.667   22   15    9   18    9   15    7   12    13 121    122.7    118.8 2
2021 12 21 32862 32862.5 2569 13  3.667  1.667  1.667  0.667  2.333  2.333  2.667  1.000   22    6    6    3    9    9   12    4     9 132    136.6    132.2 2
2021 12 22 32863 32863.5 2569 14  2.000  2.333  2.000  2.000  3.000  2.000  3.000  2.333    7    9    7    7   15    7   15    9    10 150    140.4    135.8 2
2021 12 23 32864 32864.5 2569 15  2.333  0.000  0.333  0.667  0.667  0.333  1.333  1.000    9    0    2    3    3    2    5    4     4 145    129.8    125.6 2
2021 12 24 32865 32865.5 2569 16  0.667  0.667  0.667  1.333  1.000  1.000  1.667  2.333    3    3    3    5    4    4    6    9     5 118    126.2    122.1 2
2021 12 25 32866 32866.5 2569 17  1.333  1.000  2.000  1.667  2.667  2.000  1.667  0.667    5    4    7    6   12    7    6    3     6 114    130.7    126.5 2
2021 12 26 32867 32867.5 2569 18  0.667  0.333  0.000  1.000  0.333  0.333  1.667  0.667    3    2    0    4    2    2    6    3     3  95    125.4    121.2 2
2021 12 27 32868 32868.5 2569 19  1.667  1.333  2.333  2.333  4.000  2.667  2.000  0.667    6    5    9    9   27   12    7    3    10 107    123.9    119.9 2
2021 12 28 32869 32869.5 2569 20  2.333  2.667  2.667  1.667  1.667  2.333  0.667  0.333    9   12   12    6    6    9    3    2     7 103    120.5    116.5 2
2021 12 29 32870 32870.5 2569 21  1.000  2.000  0.667  1.000  1.333  2.000  1.333  2.333    4    7    3    4    5    7    5    9     6  87    111.4    107.8 2
2021 12 30 32871 32871.5 2569 22  3.000  2.333  1.667  2.333  2.333  1.333  1.333  0.333   15    9    6    9    9    5    5    2     8  69    102.4     99.0 2
2021 12 31 32872 32872.5 2569 23  0.000  0.333  1.000  0.333  1.333  2.000  0.667  1.000    0    2    4    2    5    7    3    4     3  60    101.5     98.2 2
